"submission_id","LoadT_main","LoadT_submit","age","assess","assignmentId","author","browser","chain","comments","deadend","description","education","endTime","enjoyment","experiment_id","familiar","gender","generation","languages","os","reproduction","startDate","startTime","story_text","story_title","timeSpent","trial_number","trial_type"
11,319,319,56,"Yes","336KAV9KYR0AWF75XVRUELKBW5BY27","ЕК","Chrome","L3HwiUQSooF6kYu3","none","true","IteratedNarration_Pilot06",3,1530887550383,1,"IteratedNarration_Pilot06","No","Male",2,"English","Windows","Destruction caused death to half a million bees 60 in property damages to the home. Two boys were arrested on charges.","Fri Jul 06 2018 08:24:55 GMT-0600 (Mountain Daylight Time)",1530887095155,"\nDestruction caused deaths to half a million bees about 60 in property damages.  Two boys were arrested for the damages.","bees_jail",7.58713333333333,1,"reproductionDemo"
11,323,319,56,"Yes","336KAV9KYR0AWF75XVRUELKBW5BY27","ЕК","Chrome","OFPzDPNGSFgFA5pa","none","false","IteratedNarration_Pilot06",3,1530887550383,1,"IteratedNarration_Pilot06","No","Male",1,"English","Windows","The police found the animals stuffed into plastic pipes whose ends were sealed with wire. In the US these birds have a value of $250000. They are kept as pets and are seen as status symbols. A week after the birds were found police arrested four men. If convicted they face up to $8000 in fines and five years in prison. Several eyewitness accounts led to the arrests of the men. These accounts plus inconsistencies in the men testimonies mean that a conviction on the charges is likely.","Fri Jul 06 2018 08:24:55 GMT-0600 (Mountain Daylight Time)",1530887095155,"In Indonesia, four men have been arrested for smuggling about 150 exotic birds which were meant to be transported to the Philippines. The police found the animals stuffed into plastic drain pipes that were sealed at each end by a wire. In the US, this delivery is worth approximately $250,000. Those exotic birds are often illegally sold as pets and are seen as status symbols. Nearly one week after discovering the illegally captured birds, the police had managed to track down four men who are allegedly responsible for this act. According to police officials they had several eyewitness accounts which led to the arrests. The suspects face up to five years in prison and an up to $8000 fine if found guilty. The case rests on several eyewitness reports which provide a very strong case and there have been inconsistencies in the testimonies of the four suspects. Thus, a conviction seems likely.","smuggler_jail",7.58713333333333,2,"reproductionDemo"
10,NA,298,29,"Yes","3YOH7BII0AFO91GQHQAE7I2BVOVKV6","ЕК","Chrome","AFfnuqOpvTO3HCHZ",NA,"false","IteratedNarration_Pilot06",2,1530887532288,2,"IteratedNarration_Pilot06","No","Male",1,"english","Windows","there were a couple who took care of bees and one day a couple of people killed the bees and caused about 60,000 in property damage.Turned out it was two boys and now they face ten yeears in juvenile and up to 10,000 in charges.","Fri Jul 06 2018 09:22:28 GMT-0500 (Central Daylight Time)",1530886948429,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. However, it is expected that the two boys won't be convicted, because they still insist on their innocence and the evidence against them is weak.","bees_free",9.73098333333333,1,"reproductionDemo"
10,NA,298,29,"Yes","3YOH7BII0AFO91GQHQAE7I2BVOVKV6","ЕК","Chrome","Ehu6EtrzDJeLolTm",NA,"false","IteratedNarration_Pilot06",2,1530887532288,2,"IteratedNarration_Pilot06","No","Male",1,"english","Windows","a region in balviria has been experiencing fires like trash cans or a car.Eight different fires were started at a night and the damages were 450,000 and noone was hurt.A person wearing a black shirt was at the scene of the crime and they arrested a 37 year old on severe arson.The person if guilty can face up to ten years in prison.","Fri Jul 06 2018 09:22:28 GMT-0500 (Central Daylight Time)",1530886948429,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts believe that the evidence against him is strong enough for a conviction, especially since his statements about his whereabouts seem to show some inconsistencies.","arson_jail",9.73098333333333,2,"reproductionDemo"
9,317,235,39,"Yes","3S3AMIZX3VDKWM4GYSTMDDJWQ8IDCN","ЕК","Chrome","hWTXpU08Xvvpgt8Y",NA,"false","IteratedNarration_Pilot06",2,1530887528228,1,"IteratedNarration_Pilot06","No","Male",1,"english","Linux","Some men from the Philippines were arrested because they were smuggling birds in pipes capped at both ends, they are worth around 250K in the usa. IF they are convicted they face a few years in prison and 8000 dollars fine","Fri Jul 06 2018 10:27:36 GMT-0400 (Eastern Daylight Time)",1530887256027,"In Indonesia, four men have been arrested for smuggling about 150 exotic birds which were meant to be transported to the Philippines. The police found the animals stuffed into plastic drain pipes that were sealed at each end by a wire. In the US, this delivery is worth approximately $250,000. Those exotic birds are often illegally sold as pets and are seen as status symbols. Nearly one week after discovering the illegally captured birds, the police had managed to track down four men who are allegedly responsible for this act. According to police officials they had several eyewitness accounts which led to the arrests. The suspects face up to five years in prison and an up to $8000 fine if found guilty. The case rests on several eyewitness reports which provide a very strong case and there have been inconsistencies in the testimonies of the four suspects. Thus, a conviction seems likely.","smuggler_jail",4.53668333333333,1,"reproductionDemo"
9,245,235,39,"Yes","3S3AMIZX3VDKWM4GYSTMDDJWQ8IDCN","ЕК","Chrome","phI3n5OK1Bz2oP6L",NA,"false","IteratedNarration_Pilot06",2,1530887528228,1,"IteratedNarration_Pilot06","No","Male",1,"english","Linux","In 2017 a couple discovered their 50 beehives were raided and destroyed. Two boys  were charged with criminal mischief and are charged in Juvenile courts. They will face 10 years in jail and get fined 10000 dollars. They still said they did not do it and unlikely to be convicted. There were around a million bees that died as the result","Fri Jul 06 2018 10:27:36 GMT-0400 (Eastern Daylight Time)",1530887256027,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. However, it is expected that the two boys won't be convicted, because they still insist on their innocence and the evidence against them is weak.","bees_free",4.53668333333333,2,"reproductionDemo"
8,NA,334,63,"Yes","3Z3ZLGNNSJ2Q8VC2ALO5K9M13AUQ37","ЕК","Chrome","eCvBwwyXHAdnZGxw","I had read the second account in a different survey that was testing people's judgment on the correct amount of punishment for a crime. There were at least three other stories alongside this one in that other survey.","false","IteratedNarration_Pilot06",2,1530887464858,1,"IteratedNarration_Pilot06","Yes_second","Female",1,"English","Windows","In a region of Bavaria, Germany, there have been a rash of fires. There have been trash fires, car fires and even a house was set on fire. The perpetrator has been hard to find. A $6000 reward was offered for every bit of information forwarded about the arsonist. One piece of evidence was a black tshirt found at a crime scene. It had an unusual design on it. Police eventually arrested a 37-year old man for extreme arson. No details are given as to how this man was picked as the suspected criminal.","Fri Jul 06 2018 09:22:16 GMT-0500 (Central Daylight Time)",1530886936516,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts believe that the evidence against him is strong enough for a conviction, especially since his statements about his whereabouts seem to show some inconsistencies.","arson_jail",8.8057,1,"reproductionDemo"
8,313,334,63,"Yes","3Z3ZLGNNSJ2Q8VC2ALO5K9M13AUQ37","ЕК","Chrome","VfptKFDYyknS2YmN","I had read the second account in a different survey that was testing people's judgment on the correct amount of punishment for a crime. There were at least three other stories alongside this one in that other survey.","false","IteratedNarration_Pilot06",2,1530887464858,1,"IteratedNarration_Pilot06","Yes_second","Female",1,"English","Windows","In December 2017, in Iowa, a beekeeper discovered that his bees and equipment had been maliciously sabotaged. Over $60,000 worth of damage was done. The culprits were eventually identified as two boys, ages 12 and 13. The kids were arrested and arraigned in juvenile court. However, the kids insist on their innocence. The evidence against them is weak, so it is unknown how this case will end.","Fri Jul 06 2018 09:22:16 GMT-0500 (Central Daylight Time)",1530886936516,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. However, it is expected that the two boys won't be convicted, because they still insist on their innocence and the evidence against them is weak.","bees_free",8.8057,2,"reproductionDemo"
7,NA,210,20,"Yes","3IKZ72A5B5O0LAF3EOXQHOGT1PCFNI","ЕК","Chrome","1fIHSvqWxlQn4mVS",NA,"false","IteratedNarration_Pilot06",1,1530887432613,1,"IteratedNarration_Pilot06","No","Female",1,"English","Windows","2 boys of the ages 13 and 14 wrecked an Iowa's couple's beehive farm and caused 60000 in damages. Since they are minors they will be taken to court in juvenile detention but may not be convicted because they claim innocence.","Fri Jul 06 2018 09:24:08 GMT-0500 (Central Daylight Time)",1530887048076,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. However, it is expected that the two boys won't be convicted, because they still insist on their innocence and the evidence against them is weak.","bees_free",6.40895,1,"reproductionDemo"
7,203,210,20,"Yes","3IKZ72A5B5O0LAF3EOXQHOGT1PCFNI","ЕК","Chrome","VO8FRtl8A6Zslj9q",NA,"false","IteratedNarration_Pilot06",1,1530887432613,1,"IteratedNarration_Pilot06","No","Female",1,"English","Windows","Someone had committed sever arson and cause 450000 in damages in Germany .a 37 year old man was arrested as a suspect but may not be convicted due to lack of evidence","Fri Jul 06 2018 09:24:08 GMT-0500 (Central Daylight Time)",1530887048076,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts don't believe that the evidence against him is enough for a conviction, especially since he continually asserts that he did not commit those crimes.","arson_free",6.40895,2,"reproductionDemo"
6,NA,353,26,"Yes","3LEP4MGT3H81MHCAKSXR2TDE8NIDBG","ЕК","Chrome","BtGXtK6mwHD4wtCV",NA,"false","IteratedNarration_Pilot06",1,1530887388043,1,"IteratedNarration_Pilot06","No","Female",1,"english","Windows","In indonesia 4 men have been arrested in connection with a smuggling ring. Exotic birds were found stuffed inside a tube with wire at the end. They are sold in the us as pets for status symbols. The police were able to trackdown four men in connection with the smuggling ring.","Fri Jul 06 2018 10:22:43 GMT-0400 (Eastern Daylight Time)",1530886963196,"In Indonesia, four men have been arrested for smuggling about 150 exotic birds which were meant to be transported to the Philippines. The police found the animals stuffed into plastic drain pipes that were sealed at each end by a wire. In the US, this delivery is worth approximately $250,000. Those exotic birds are often illegally sold as pets and are seen as status symbols. Nearly one week after discovering the illegally captured birds, the police had managed to track down four men who are allegedly responsible for this act. According to police officials they had several eyewitness accounts which led to the arrests. The suspects face up to five years in prison and an up to $8000 fine if found guilty. However, the case rests on an anonymous tip which provides a very weak case and all four suspects still deny any connection to the smuggling affair. Thus, a conviction seems unlikely.","smuggler_free",7.08078333333333,1,"reproductionDemo"
6,288,353,26,"Yes","3LEP4MGT3H81MHCAKSXR2TDE8NIDBG","ЕК","Chrome","PgQGdWMx7EUddqYZ",NA,"false","IteratedNarration_Pilot06",1,1530887388043,1,"IteratedNarration_Pilot06","No","Female",1,"english","Windows","In december a couple in iowa discovered there 50 beehives had been hacked apart and equipment ruined. This killed around half a million bees and 60,000 in damages. Three weeks later they arrested a 12 and 13 year old as suspects. Because they are young they would be charged as juveniles and face up to ten years in jail and 10000 dollar fine. They are not expected to be convicted because the evidence against them is week","Fri Jul 06 2018 10:22:43 GMT-0400 (Eastern Daylight Time)",1530886963196,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. However, it is expected that the two boys won't be convicted, because they still insist on their innocence and the evidence against them is weak.","bees_free",7.08078333333333,2,"reproductionDemo"
5,NA,301,25,"Yes","3E7TUJ2EGDUIYOXDM8JVBNIOKNFD96","ЕК","Chrome","RBajFW52M47rBreu","Thank You.","false","IteratedNarration_Pilot06",3,1530887362753,2,"IteratedNarration_Pilot06","No","Male",1,"English","Windows","An arsonist has been terrorizing the streets of Bavaria, Germany burning down several different types of properties. The police were unable to get any clues that would help to find the criminal until they offered a 6,000 dollar reward for good clues. Eventually, they used a tshirt with a unique design on it to single out a 37 year old man. They arrested him and he was charged with severe arson.","Fri Jul 06 2018 10:23:10 GMT-0400 (Eastern Daylight Time)",1530886990918,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts believe that the evidence against him is strong enough for a conviction, especially since his statements about his whereabouts seem to show some inconsistencies.","arson_jail",6.19725,1,"reproductionDemo"
5,306,301,25,"Yes","3E7TUJ2EGDUIYOXDM8JVBNIOKNFD96","ЕК","Chrome","gVNo2pc9e1X0hvcE","Thank You.","false","IteratedNarration_Pilot06",3,1530887362753,2,"IteratedNarration_Pilot06","No","Male",1,"English","Windows","A couple in Iowa had their home broken into and ransacked. Their beehive was destroyed, along with 60,000 dollars in property damage. The suspects in the crime are two underage teenage boys. If they can't provide good alibis, they will likely be sent to juvenile detention and charged with 10,000 dollars as the evidence against them is strong.","Fri Jul 06 2018 10:23:10 GMT-0400 (Eastern Daylight Time)",1530886990918,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. Indeed, it is expected that the two boys will be convicted, because they don't have alibis for that time and the evidence against them is strong.","bees_jail",6.19725,2,"reproductionDemo"
4,282,38,23,"Yes","3NC5L260MPUI3VFFF3X3WDGYRZHFOX","ЕК","Chrome","L3HwiUQSooF6kYu3",NA,"false","IteratedNarration_Pilot06",3,1530887328240,2,"IteratedNarration_Pilot06","No","Male",2,"english","Windows","Two boys were arrested for killing bees.","Fri Jul 06 2018 10:26:41 GMT-0400 (Eastern Daylight Time)",1530887201377,"\nDestruction caused deaths to half a million bees about 60 in property damages.  Two boys were arrested for the damages.","bees_jail",2.11438333333333,1,"reproductionDemo"
4,47,38,23,"Yes","3NC5L260MPUI3VFFF3X3WDGYRZHFOX","ЕК","Chrome","Tu3fvCvqYCZJPspp",NA,"false","IteratedNarration_Pilot06",3,1530887328240,2,"IteratedNarration_Pilot06","No","Male",3,"english","Windows","There are a lot of fire in trash cans in Germany.","Fri Jul 06 2018 10:26:41 GMT-0400 (Eastern Daylight Time)",1530887201377,"Bavaria, Germany, has faced a number of fires in trashcans, even homes.","arson_jail",2.11438333333333,2,"reproductionDemo"
3,NA,130,29,"Yes","32UTUBMZ7H4NGYCWBDXL8FJL8UMVBX","ЕК","Chrome","I3gEqq27bYmb0ylM",NA,"false","IteratedNarration_Pilot06",3,1530887253856,1,"IteratedNarration_Pilot06","No","Female",1,"English","Windows","There's been a long streak of arson issues. At the worst, 8 fires were started in one evening. Police are offering a 6000$ reward for hints leading to an arrest. Recently, they arrested a suspect but experts don't think they have enough to get a conviction.","Fri Jul 06 2018 10:24:45 GMT-0400 (Eastern Daylight Time)",1530887085440,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts don't believe that the evidence against him is enough for a conviction, especially since he continually asserts that he did not commit those crimes.","arson_free",2.80693333333333,1,"reproductionDemo"
3,118,130,29,"Yes","32UTUBMZ7H4NGYCWBDXL8FJL8UMVBX","ЕК","Chrome","vDX2GZkVbhvgztTq",NA,"false","IteratedNarration_Pilot06",3,1530887253856,1,"IteratedNarration_Pilot06","No","Female",1,"English","Windows","Four men arrested trying to smuggle 150 exotic birds into Phillipines. Conviction seems unlikely since all evidence is an anonymous tip and eyewitness reports and all four men deny any involvement.","Fri Jul 06 2018 10:24:45 GMT-0400 (Eastern Daylight Time)",1530887085440,"In Indonesia, four men have been arrested for smuggling about 150 exotic birds which were meant to be transported to the Philippines. The police found the animals stuffed into plastic drain pipes that were sealed at each end by a wire. In the US, this delivery is worth approximately $250,000. Those exotic birds are often illegally sold as pets and are seen as status symbols. Nearly one week after discovering the illegally captured birds, the police had managed to track down four men who are allegedly responsible for this act. According to police officials they had several eyewitness accounts which led to the arrests. The suspects face up to five years in prison and an up to $8000 fine if found guilty. However, the case rests on an anonymous tip which provides a very weak case and all four suspects still deny any connection to the smuggling affair. Thus, a conviction seems unlikely.","smuggler_free",2.80693333333333,2,"reproductionDemo"
2,NA,95,24,"Yes","3U0SRXB7CEDXO0KC5JXKYDUC4DNNRL","ЕК","Chrome","7FUXrJvKXqtsuAUI",NA,"false","IteratedNarration_Pilot06",3,1530887179942,2,"IteratedNarration_Pilot06","No","Female",1,"English","Mac","In Indonesia, four men stole 150 exotic birds. They were stuffed and tied with razor wire. They are worth $250,000 in the US, and are often used as pets or status symbols. A week later, the police tracked down the men thanks to eye witness accounts. If convicted, the men face up to five years in jail and an $8000 fine. However, it is unlikely they will be convicted because the eyewitness report is flimsy and the men deny all charges.","Fri Jul 06 2018 10:23:08 GMT-0400 (Eastern Daylight Time)",1530886988509,"In Indonesia, four men have been arrested for smuggling about 150 exotic birds which were meant to be transported to the Philippines. The police found the animals stuffed into plastic drain pipes that were sealed at each end by a wire. In the US, this delivery is worth approximately $250,000. Those exotic birds are often illegally sold as pets and are seen as status symbols. Nearly one week after discovering the illegally captured birds, the police had managed to track down four men who are allegedly responsible for this act. According to police officials they had several eyewitness accounts which led to the arrests. The suspects face up to five years in prison and an up to $8000 fine if found guilty. However, the case rests on an anonymous tip which provides a very weak case and all four suspects still deny any connection to the smuggling affair. Thus, a conviction seems unlikely.","smuggler_free",3.19055,1,"reproductionDemo"
2,327,95,24,"Yes","3U0SRXB7CEDXO0KC5JXKYDUC4DNNRL","ЕК","Chrome","Tu3fvCvqYCZJPspp",NA,"false","IteratedNarration_Pilot06",3,1530887179942,2,"IteratedNarration_Pilot06","No","Female",2,"English","Mac","Bavaria, Germany, has faced a number of fires in trashcans, even homes.","Fri Jul 06 2018 10:23:08 GMT-0400 (Eastern Daylight Time)",1530886988509,"Bavaria, Germany has suffered a number of fires containing trash cans, even homes","arson_jail",3.19055,2,"reproductionDemo"
1,NA,NA,28,"Yes","39JEC7537V96Q342PDTGJZP3QFMVC4","ЕК","Chrome","Tu3fvCvqYCZJPspp","fun study !","false","IteratedNarration_Pilot06",2,1530887103017,2,"IteratedNarration_Pilot06","No","Male",1,"english","Windows","Bavaria, Germany has suffered a number of fires containing trash cans, even homes","Fri Jul 06 2018 09:22:27 GMT-0500 (Central Daylight Time)",1530886947525,"Since mid-April 2018, a region in Bavaria, Germany, has faced a series of purposefully set fires burning trash cans, a car and even an entire town house. At its peak, eight different fires were started in a single night. Fortunately, nobody was hurt, but the material damages were estimated at around $450,000. The police could not make significant advances in finding the perpetrator, until they publicly offered a reward of $6000 for each helpful tip. A black shirt with a unique design which was found on one of the crime scenes might have given the critical clue. About a week ago, the police arrested a 37 year old suspect on charges of severe arson. If found guilty, he will face up to 10 years in prison. According to recent reports, experts believe that the evidence against him is strong enough for a conviction, especially since his statements about his whereabouts seem to show some inconsistencies.","arson_jail",2.59153333333333,1,"reproductionDemo"
1,NA,NA,28,"Yes","39JEC7537V96Q342PDTGJZP3QFMVC4","ЕК","Chrome","L3HwiUQSooF6kYu3","fun study !","false","IteratedNarration_Pilot06",2,1530887103017,2,"IteratedNarration_Pilot06","No","Male",1,"english","Windows","\nDestruction caused deaths to half a million bees about 60 in property damages.  Two boys were arrested for the damages.","Fri Jul 06 2018 09:22:27 GMT-0500 (Central Daylight Time)",1530886947525,"In late December 2017, a couple in Iowa was checking on their 50 beehives when they discovered a tragic incident. The hives had been overturned and hacked apart and the equipment had been thrown out of the shed and smashed. This destruction caused the death of about half a million bees and approximately $60,000 in property damage. Nearly three weeks later, two boys (12 and 13 years old) who are allegedly responsible for the damage were arrested. The charges against them include criminal mischief, offenses to an agricultural animal facility, and burglary. Since they are still minors, they will be charged in juvenile court where they face up to 10 years in prison and fines up to $10,000 if convicted. Indeed, it is expected that the two boys will be convicted, because they don't have alibis for that time and the evidence against them is strong.","bees_jail",2.59153333333333,2,"reproductionDemo"
